kernel,count,PK_MAPE_%,PK_MAX_%,PK_MedAE_ms,PK_R2
shared_transpose,26,3161.536370949833,30151.358695652187,0.03516109250000003,-0.009783256136135732
matmul_tiled,30,495.414670462888,7124.030612244911,0.318758859999998,0.6392975004037922
vector_add_divergent,26,290.1892702298988,3019.4551724137946,0.03616559749999983,0.7740204927942205
atomic_hotspot,6,63.32783499346729,90.0875238237036,1.2810254699999994,-0.6116452939691936
