kernel,args,regs,shmem,device_name,block_x,block_y,block_z,grid_x,grid_y,grid_z,warmup,reps,time_ms,rows,cols,iters,block,grid_blocks
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066845,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066563,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066608,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066607,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066601,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066642,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066564,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066601,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.066593,1048576,1,0,256,4096
histogram,--rows 1048576 --cols 1 --block 256 --warmup 10 --reps 50,10,1024,NVIDIA GeForce RTX 2080 Ti,256,1,1,4096,1,1,10,50,0.074788,1048576,1,0,256,4096
